"","Country","Country_code","Region","Longitude","Latitude","Date","year","month","day","Iodine131","Caesium134","Caesium137"
"1225","Sweden","22","OESTERSUND",14.67,63.17,1986-05-07,1986,5,7,0.161,0.04,0.0742
"1226","Sweden","22","OESTERSUND",14.67,63.17,1986-05-09,1986,5,9,0.178,0.0256,0.0469
"1227","Sweden","22","OESTERSUND",14.67,63.17,1986-05-13,1986,5,13,0.0653,0.0252,0.0468
"1228","Sweden","22","OESTERSUND",14.67,63.17,1986-05-14,1986,5,14,0.00256,0.000541,0.000954
"1229","Sweden","22","OESTERSUND",14.67,63.17,1986-05-15,1986,5,15,0.00279,0.000304,0.000556
"1230","Sweden","22","OESTERSUND",14.67,63.17,1986-05-16,1986,5,16,0.00998,0.00197,0.00336
"1231","Sweden","22","OESTERSUND",14.67,63.17,1986-05-20,1986,5,20,0.00112,0.000687,0.00116
"1232","Sweden","22","STOCKHOLM",18.08,59.33,1986-04-28,1986,4,28,7.5602,0.64118,1.13902
"1233","Sweden","22","STOCKHOLM",18.08,59.33,1986-04-29,1986,4,29,3.77142857142857,0.405857142857143,0.694
"1234","Sweden","22","STOCKHOLM",18.08,59.33,1986-04-30,1986,4,30,1.83025,0.0918,0.152225
"1235","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-01,1986,5,1,0.0833,0.001537,0.00232
"1236","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-02,1986,5,2,0.05025,0.000649,0.00096
"1237","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-03,1986,5,3,0.0524,0.0003805,0.00062
"1238","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-04,1986,5,4,0.0234,0.000218,0.000376
"1239","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-05,1986,5,5,0.1326,0.00985,0.01597
"1240","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-06,1986,5,6,0.1215,0.00438,0.007195
"1241","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-07,1986,5,7,0.177,0.003835,0.006445
"1242","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-08,1986,5,8,0.996,0.06996,0.1204
"1243","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-09,1986,5,9,0.8149,0.12294,0.224466666666667
"1244","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-10,1986,5,10,0.01475,0.0009675,0.001666
"1245","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-11,1986,5,11,0.00847,0.00058,0.00102
"1246","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-12,1986,5,12,0.00741,0.001232,0.0020875
"1247","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-13,1986,5,13,0.004085,0.000517,0.0008645
"1248","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-14,1986,5,14,0.00698,0.000956,0.00162
"1249","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-15,1986,5,15,0.00374,0.000385,0.000637
"1250","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-16,1986,5,16,0.00331,0.000644,0.00112
"1251","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-17,1986,5,17,0.00154,0.000491,0.000827
"1252","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-18,1986,5,18,0.00135,0.000205,0.000361
"1253","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-19,1986,5,19,0.0015,0.000633,0.00112
"1254","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-20,1986,5,20,0.000972,0.000522,0.000893
"1255","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-21,1986,5,21,0.0015,0.000855,0.00146
"1256","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-22,1986,5,22,0.00216,0.00138,0.00236
"1257","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-23,1986,5,23,0.00197,0.000969,0.00167
"1258","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-25,1986,5,25,0.00176,0.00132,0.00232
"1259","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-26,1986,5,26,0.000745,0.000701,0.00124
"1260","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-27,1986,5,27,0.00102,5e-04,0.000877
"1261","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-28,1986,5,28,0.000524,0.000451,0.000802
"1262","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-29,1986,5,29,0.000534,0.000325,0.000575
"1263","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-30,1986,5,30,0.000364,0.000173,0.000308
"1264","Sweden","22","STOCKHOLM",18.08,59.33,1986-05-31,1986,5,31,0.000338,0.000177,0.000324
"1265","Sweden","22","UMEAA",20.25,63.83,1986-04-28,1986,4,28,0.000367,3.2e-05,6.8e-05
"1266","Sweden","22","UMEAA",20.25,63.83,1986-04-29,1986,4,29,0.394,0.00497,0.00835
"1267","Sweden","22","UMEAA",20.25,63.83,1986-04-30,1986,4,30,0.13135,0.002785,0.00471
"1268","Sweden","22","UMEAA",20.25,63.83,1986-05-01,1986,5,1,0.742,0.04215,0.0713
"1269","Sweden","22","UMEAA",20.25,63.83,1986-05-02,1986,5,2,0.227,0.00755,0.0128
"1270","Sweden","22","UMEAA",20.25,63.83,1986-05-03,1986,5,3,0.183,0.00967,0.016
"1271","Sweden","22","UMEAA",20.25,63.83,1986-05-04,1986,5,4,0.0839,0.004285,0.007215
"1272","Sweden","22","UMEAA",20.25,63.83,1986-05-05,1986,5,5,0.04645,0.005865,0.00986
"1273","Sweden","22","UMEAA",20.25,63.83,1986-05-06,1986,5,6,0.0701,0.00869,0.014
"1274","Sweden","22","UMEAA",20.25,63.83,1986-05-07,1986,5,7,0.0489,0.00552,0.00934
"1275","Sweden","22","UMEAA",20.25,63.83,1986-05-08,1986,5,8,0.0415,0.0109,0.0184
"1276","Sweden","22","UMEAA",20.25,63.83,1986-05-09,1986,5,9,0.0242,0.00433,0.00763
"1277","Sweden","22","UMEAA",20.25,63.83,1986-05-10,1986,5,10,0.107,0.0315,0.0563
"1278","Sweden","22","UMEAA",20.25,63.83,1986-05-11,1986,5,11,0.0104,0.00261,0.00446
"1279","Sweden","22","UMEAA",20.25,63.83,1986-05-12,1986,5,12,0.00766,0.000606,0.00109
"1280","Sweden","22","UMEAA",20.25,63.83,1986-05-13,1986,5,13,0.0151,0.00163,0.00286
"1281","Sweden","22","UMEAA",20.25,63.83,1986-05-14,1986,5,14,0.003,0.000386,0.000675
"1282","Sweden","22","UMEAA",20.25,63.83,1986-05-15,1986,5,15,0.00265,0.000839,0.00146
"1283","Sweden","22","UMEAA",20.25,63.83,1986-05-16,1986,5,16,0.00259,0.0011,0.00186
"1284","Sweden","22","UMEAA",20.25,63.83,1986-05-17,1986,5,17,0.00217,0.000462,0.00079
"1285","Sweden","22","UMEAA",20.25,63.83,1986-05-18,1986,5,18,0.00143,0.000651,0.00113
"1286","Sweden","22","UMEAA",20.25,63.83,1986-05-19,1986,5,19,0.00296,0.000685,0.00118
"1287","Sweden","22","UMEAA",20.25,63.83,1986-05-20,1986,5,20,0.00173,0.000827,0.00146
"1288","Sweden","22","UMEAA",20.25,63.83,1986-05-21,1986,5,21,0.000832,0.000604,0.00103
"1289","Sweden","22","UMEAA",20.25,63.83,1986-05-22,1986,5,22,0.00089,0.000582,0.001
"1290","Sweden","22","UMEAA",20.25,63.83,1986-05-23,1986,5,23,0.00116,0.000694,0.00121
"1291","Sweden","22","UMEAA",20.25,63.83,1986-05-24,1986,5,24,0.00134,0.00116,0.00204
"1292","Sweden","22","UMEAA",20.25,63.83,1986-05-25,1986,5,25,0.00185,0.00147,0.00261
"1293","Sweden","22","UMEAA",20.25,63.83,1986-05-26,1986,5,26,0.000948,0.000979,0.00174
"1294","United Kingdom","9","BERKELEY",-2.45,51.69,1986-04-30,1986,4,30,1e-04,0,0
"1295","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-01,1986,5,1,1.09,4e-04,0
"1296","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-02,1986,5,2,1.09,0.212,0.39
"1297","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-03,1986,5,3,0.082,0.0234333333333333,0.0434666666666667
"1298","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-04,1986,5,4,0.003,2e-04,5e-04
"1299","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-05,1986,5,5,0.00405,0.00015,0.00015
"1300","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-06,1986,5,6,0.0013,0,0.000466666666666667
"1301","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-07,1986,5,7,0.013,0.00175,0.003
"1302","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-08,1986,5,8,0.0022,0,0.00013
"1303","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-09,1986,5,9,0.003,0.00035,0.00046
"1304","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-10,1986,5,10,0.00027,0,0.00026
"1305","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-11,1986,5,11,0.0017,0.00028,0.00046
"1306","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-12,1986,5,12,0.002,3e-04,5e-04
"1307","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-13,1986,5,13,0.002,0,0.00037
"1308","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-14,1986,5,14,0.0025,0.00052,0.00072
"1309","United Kingdom","9","BERKELEY",-2.45,51.69,1986-05-15,1986,5,15,0.0016,6e-04,0.001
"1310","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-02,1986,5,2,0.9,0.001,0
"1311","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-03,1986,5,3,0.9,0.583333333333333,0.733333333333333
"1312","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-04,1986,5,4,0.83,0.1,0.75
"1313","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-05,1986,5,5,0.0091,0,0.0054
"1314","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-06,1986,5,6,0.031,0.0029,0.0054
"1315","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-07,1986,5,7,0.003,0.009,0.001
"1316","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-08,1986,5,8,0.005,0.009,0.005
"1317","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-09,1986,5,9,0.032,0.005,0.011
"1318","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-10,1986,5,10,0.005,0.001,0.001
"1319","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-11,1986,5,11,0.0033,0.001,0.001
"1320","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-12,1986,5,12,0.0033,0.0013,0.001
"1321","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-13,1986,5,13,0.0033,0.0013,0.001
"1322","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-14,1986,5,14,0.0046,0.0013,0.0025
"1323","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-15,1986,5,15,0.003,0.0013,0.001
"1324","United Kingdom","9","CHAPELCROSS",-3.61,55.06,1986-05-16,1986,5,16,0.0021,0.0013,0.001
"1325","United Kingdom","9","GLASGOW",-4.83,56,1986-05-02,1986,5,2,0.00034,0.383666666666667,2e-04
"1326","United Kingdom","9","GLASGOW",-4.83,56,1986-05-03,1986,5,3,1.18133333333333,0.383666666666667,0.726666666666667
"1327","United Kingdom","9","GLASGOW",-4.83,56,1986-05-04,1986,5,4,0.133,0.052,0.113
"1328","United Kingdom","9","GLASGOW",-4.83,56,1986-05-05,1986,5,5,0.006,3e-04,6e-04
"1329","United Kingdom","9","GLASGOW",-4.83,56,1986-05-06,1986,5,6,0.058,0.006,0.011
"1330","United Kingdom","9","GLASGOW",-4.83,56,1986-05-07,1986,5,7,0.004,9e-04,0.0018
"1331","United Kingdom","9","GLASGOW",-4.83,56,1986-05-08,1986,5,8,0.0038,8e-04,0.0017
"1332","United Kingdom","9","GLASGOW",-4.83,56,1986-05-09,1986,5,9,0.0083,9e-04,0.0021
"1333","United Kingdom","9","GLASGOW",-4.83,56,1986-05-10,1986,5,10,0.0012,3e-04,7e-04
"1334","United Kingdom","9","GLASGOW",-4.83,56,1986-05-11,1986,5,11,0.001,3e-04,5e-04
"1335","United Kingdom","9","GLASGOW",-4.83,56,1986-05-12,1986,5,12,0.0034,6e-04,0.0011
"1336","United Kingdom","9","GLASGOW",-4.83,56,1986-05-13,1986,5,13,0.0016,3e-04,6e-04
"1337","United Kingdom","9","GLASGOW",-4.83,56,1986-05-14,1986,5,14,0.0038,7e-04,0.0015
"1338","United Kingdom","9","GLASGOW",-4.83,56,1986-05-15,1986,5,15,0.0024,8e-04,0.0016
"1339","United Kingdom","9","GLASGOW",-4.83,56,1986-05-16,1986,5,16,0.0027,9e-04,0.002
"1340","United Kingdom","9","GLASGOW",-4.83,56,1986-05-17,1986,5,17,0.0026,0.0011,0.002
"1341","United Kingdom","9","GLASGOW",-4.83,56,1986-05-19,1986,5,19,0.0024,0.0015,0.0036
"1342","United Kingdom","9","GLASGOW",-4.83,56,1986-05-23,1986,5,23,0.0019,0.0011,0.0023
"1343","United Kingdom","9","GLASGOW",-4.83,56,1986-05-30,1986,5,30,5e-04,5e-04,0.0011
"1344","United Kingdom","9","GLASGOW",-4.49,56,1986-04-30,1986,4,30,0,0.017,0
"1345","United Kingdom","9","GLASGOW",-4.49,56,1986-05-31,1986,5,31,0,0.017,0.034
"1346","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-01,1986,5,1,2.52305714285714,5e-05,0.00226
"1347","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-02,1986,5,2,2.52305714285714,0.573333333333333,0.00226
"1348","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-03,1986,5,3,0.255,0.0835,0.00469
"1349","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-04,1986,5,4,0.00693333333333333,0.000126666666666667,0.00217
"1350","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-05,1986,5,5,0.00586666666666667,0,0.00217
"1351","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-06,1986,5,6,0.0015,7e-06,0.00102
"1352","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-07,1986,5,7,0.0229666666666667,0.000852222222222222,0.00102
"1353","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-08,1986,5,8,0.006025,0.0005625,0.00227666666666667
"1354","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-09,1986,5,9,0.005,0.000785,0.00452
"1355","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-10,1986,5,10,3e-04,6e-06,0.000653333333333333
"1356","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-11,1986,5,11,0.00155,0.00012,0.000653333333333333
"1357","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-12,1986,5,12,0.0031,0.00027,0.000866666666666667
"1358","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-13,1986,5,13,0.0032,0.00033,0.000656666666666667
"1359","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-14,1986,5,14,0.0029,0.00028,0.00157333333333333
"1360","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-15,1986,5,15,0.0022,0.00062,0.0012
"1361","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-16,1986,5,16,0.00195,0.00061,0.0015
"1362","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-17,1986,5,17,0.0026,0.00079,0.002
"1363","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-19,1986,5,19,0.0023,0.00115,0.0036
"1364","United Kingdom","9","HARWELL",-1.3,51.62,1986-05-23,1986,5,23,0.0043,0.0019,0.0023
